,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,itslive_v,hugonnet_dhdt,millan_v,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp
2748,0067_0034,51.430487459999995,-117.70523250000001,70.0,4.0,450973.7214900387,5697934.400021136,67,34,258,2016-05-03,RGI60-02.04264,2355.737,2361.999,0.3086549,2.024492,0.6753205,359.56223,3130218.0,961000200.0,1543199900.0,73.58332,65.072914,5.0927997,-0.15573205,37.363304,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2749,0067_0035,51.43022928181818,-117.70556145454545,66.9090909090909,3.6363636363636362,450950.577057936,5697905.908129941,67,35,258,2016-05-03,RGI60-02.04264,2364.6912,2371.6646,0.30820382,2.0262694,0.6428738,390.0,3048084.0,992131460.0,1588218800.0,72.79337,65.30473,4.880824,0.039769415,34.211113,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2750,0067_0053,51.4238217,-117.705581,60.666666666666664,6.0,450942.3573064997,5697193.333579185,67,53,258,2016-05-03,RGI60-02.04264,2698.8557,2699.0334,0.29803687,2.067464,0.50161475,312.0,800046.0,676108160.0,976535800.0,49.14525,45.121105,9.0988035,0.32055765,13.649897,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2751,0067_0054,51.42361165,-117.705626,59.5,6.0,450939.0036602644,5697170.004040567,67,54,258,2016-05-03,RGI60-02.04264,2706.3394,2710.0532,0.32784152,1.9525476,0.40469843,273.0,723996.0,627896640.0,902606000.0,47.521496,33.688286,5.469088,0.32494965,7.4714136,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2752,0068_0029,51.43220617142857,-117.70506542857143,77.0,4.0,450987.1749325947,5698125.42642509,68,29,258,2016-05-03,RGI60-02.04264,2313.2034,2312.0312,0.20738436,2.5700076,0.4968571,261.61996,3472443.0,800826100.0,1301928800.0,72.50263,72.575066,5.89006,-0.2363301,32.371456,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2753,0068_0030,51.432013025,-117.7047695,80.0,4.0,451007.5396643362,5698103.748680776,68,30,258,2016-05-03,RGI60-02.04264,2317.6687,2319.4458,0.22411996,2.4530797,0.5007955,281.233,3432897.0,821919040.0,1334401900.0,73.77105,70.398056,5.522091,-0.21112609,30.937386,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2754,0068_0031,51.43149077142857,-117.70483628571428,78.71428571428571,4.0,451002.3383995198,5698045.713434553,68,31,258,2016-05-03,RGI60-02.04264,2322.9282,2327.628,0.24421278,2.329909,0.49208677,304.59973,3370536.0,853711940.0,1382994800.0,74.97386,67.96372,5.3721995,-0.33301842,29.846996,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2755,0068_0032,51.43122687777778,-117.7051181111111,78.0,4.0,450982.46474088845,5698016.5542556215,68,32,258,2016-05-03,RGI60-02.04264,2330.6797,2336.5762,0.2602333,2.2427573,0.4837569,330.92596,3306654.0,884647000.0,1429863000.0,75.29128,66.29307,5.253363,-0.45491078,29.718433,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2756,0068_0033,51.43093078333334,-117.70517983333333,74.33333333333333,4.0,450977.8571789463,5697983.666836639,68,33,258,2016-05-03,RGI60-02.04264,2339.4634,2346.014,0.26877585,2.199712,0.47419798,359.56223,3229083.0,919831040.0,1482545000.0,76.180214,65.56442,5.160574,-0.32643244,30.45507,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2757,0069_0030,51.4318512125,-117.704389625,78.75,4.0,451033.77362353756,5698085.4995780885,69,30,258,2016-05-03,RGI60-02.04264,2315.6282,2315.2407,0.22986919,2.4160812,0.52423286,314.42804,3449628.0,813085300.0,1320823800.0,75.81381,65.68938,4.8832,-0.1694444,26.602207,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2758,0069_0031,51.43163824166667,-117.70429266666667,73.16666666666667,4.0,451040.28602762934,5698061.750274509,69,31,258,2016-05-03,RGI60-02.04264,2322.7644,2323.5664,0.2418051,2.343801,0.43059245,335.4907,3394872.0,841472700.0,1364330900.0,76.9915,63.57575,4.8479524,-0.26352823,26.34475,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2759,0070_0030,51.431790325,-117.70367300000001,62.0,3.0,451083.5248099269,5698078.249640392,70,30,258,2016-05-03,RGI60-02.04264,2312.415,2310.3096,0.25829944,2.252817,0.55716395,348.8266,3481569.0,795842700.0,1294229200.0,75.66076,64.418144,4.2573147,-0.12204987,25.029934,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2760,0070_0031,51.431561783333336,-117.70392108333334,63.5,3.0833333333333335,451066.0351181223,5698052.999123064,70,31,258,2016-05-03,RGI60-02.04264,2321.7034,2319.5981,0.2662283,2.2123177,0.40638834,367.92526,3429855.0,823501000.0,1336827600.0,76.57964,59.27917,4.297658,-0.18360077,22.93213,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2761,0070_0032,51.43137705,-117.70361625,58.0,3.0,451087.0284816652,5698032.251376512,70,32,258,2016-05-03,RGI60-02.04264,2332.1406,2329.848,0.2725766,2.181257,0.25865278,390.0,3344679.0,866429760.0,1402315000.0,76.77913,59.503445,4.493786,-0.24515167,19.624067,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2762,0071_0030,51.431944200000004,-117.70325583333333,57.583333333333336,3.0,451112.68843207596,5698095.083720248,71,30,258,2016-05-03,RGI60-02.04264,2303.7207,2304.3438,0.2951882,2.0794122,0.55203396,359.56223,3524157.0,772084350.0,1257405600.0,73.24608,62.94294,3.7266865,-0.11026487,18.383469,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2763,0071_0032,51.431347875,-117.703230875,50.75,2.875,451113.7869818761,5698028.7496632505,71,32,258,2016-05-03,RGI60-02.04264,2326.8435,2327.145,0.3121049,2.011035,0.22089754,351.0,3372057.0,852956100.0,1381844500.0,74.21291,58.565987,4.023413,-0.17900306,16.570946,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2764,0072_0029,51.43215755,-117.7025995,48.875,2.75,451158.54089269333,5698118.3727366775,72,29,258,2016-05-03,RGI60-02.04264,2281.4873,2287.083,0.31231976,2.0102048,0.6539125,333.21616,3635190.0,706547400.0,1154996000.0,69.542206,64.04927,3.7591865,-0.24199611,17.866053,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2765,0072_0030,51.43192678888889,-117.70270255555556,45.888888888888886,2.4444444444444446,451151.1309650676,5698092.778454334,72,30,258,2016-05-03,RGI60-02.04264,2290.7498,2297.8716,0.32741758,1.9540641,0.49295458,321.60223,3571308.0,744988900.0,1215232100.0,69.61795,61.425358,3.272402,-0.17041312,16.539568,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2766,0072_0031,51.43158922727273,-117.70275363636364,41.81818181818182,2.0,451147.22002176696,5698055.272208811,72,31,258,2016-05-03,RGI60-02.04264,2304.0547,2310.421,0.3450513,1.8935196,0.33661607,314.42804,3480048.0,796675460.0,1295516300.0,69.997925,57.822376,3.2685063,-0.18840992,13.89217,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2767,0072_0032,51.431388,-117.7029115,41.5,2.0,451136.0314021009,5698032.998944138,72,32,258,2016-05-03,RGI60-02.04264,2322.1816,2324.3337,0.35530955,1.8605266,0.19950151,312.0,3388788.0,844558500.0,1369043100.0,70.60103,57.821236,3.5236804,-0.20640673,12.141885,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2768,0073_0029,51.43232872727273,-117.70212036363637,41.63636363636363,2.0,451192.0302570851,5698137.09015078,73,29,258,2016-05-03,RGI60-02.04264,2271.6252,2279.6436,0.32556915,1.9607131,0.5461487,297.01514,3686904.0,674024700.0,1103729400.0,65.53132,61.736847,3.2478545,-0.30981025,16.403782,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2769,0074_0023,51.43424163333333,-117.70137766666666,51.0,5.0,451245.6946058334,5698349.330397102,74,23,258,2016-05-03,RGI60-02.04264,2217.4536,2218.1934,0.294085,2.084089,0.64535725,321.60223,3991104.0,452245340.0,748259500.0,67.84872,78.1094,3.7546039,-0.4733712,27.630068,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2770,0074_0024,51.43405373,-117.7014792,50.1,5.0,451238.4368305538,5698328.501185621,74,24,258,2016-05-03,RGI60-02.04264,2223.332,2227.0576,0.286835,2.1155374,0.73381996,333.21616,3948516.0,486858560.0,804322000.0,68.79069,76.86224,3.9474435,-0.6396862,29.134932,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2771,0074_0025,51.433679975000004,-117.701385625,47.375,3.125,451244.5435255332,5698286.873543573,74,25,258,2016-05-03,RGI60-02.04264,2229.094,2235.2793,0.28481987,2.1245053,0.7679577,321.60223,3915054.0,513172600.0,846814100.0,68.448456,76.202156,3.8763988,-0.72370636,26.095642,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2772,0074_0026,51.43331305454546,-117.701556,45.90909090909091,2.0,451232.3096784548,5698246.181620337,74,26,258,2016-05-03,RGI60-02.04264,2236.543,2243.4849,0.28668827,2.116187,0.74067676,314.42804,3873987.0,544386750.0,897058940.0,68.25154,72.74949,3.7036133,-0.6283798,22.573147,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2773,0074_0027,51.43299896999999,-117.70177659999999,42.3,2.0,451216.6406328003,5698211.399049723,74,27,258,2016-05-03,RGI60-02.04264,2245.2278,2252.25,0.29355717,2.0863366,0.6629684,297.01514,3829878.0,576870300.0,949186500.0,66.492424,67.43782,3.5398927,-0.5330532,18.636246,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2774,0074_0028,51.43267301904763,-117.7015516190476,44.76190476190476,2.0,451231.93273579754,5698175.000233993,74,28,258,2016-05-03,RGI60-02.04264,2255.9,2262.0688,0.30868647,2.0243678,0.55368316,281.233,3781206.0,611277440.0,1004161150.0,64.08346,62.711975,3.2724555,-0.43510115,16.607454,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2775,0075_0023,51.434320074999995,-117.70104666666667,50.5,5.0,451268.7863395797,5698357.833742845,75,23,258,2016-05-03,RGI60-02.04264,2211.1335,2211.5518,0.27243438,2.1819403,0.61282593,283.9243,4015440.0,431896450.0,715211970.0,68.438255,78.626114,3.4892795,-0.4842276,25.733767,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2776,0075_0025,51.43363566000001,-117.7008688,50.4,3.0,451280.422069006,5698281.601511814,75,25,258,2016-05-03,RGI60-02.04264,2223.9568,2228.1323,0.26439202,2.221524,0.66874456,283.9243,3940911.0,492911550.0,814107100.0,67.873116,77.31171,3.6667492,-0.715861,24.692635,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2777,0075_0026,51.433325676923076,-117.7009063076923,51.30769230769231,3.0,451277.4850726653,5698247.153167177,75,26,258,2016-05-03,RGI60-02.04264,2231.8293,2236.57,0.27187836,2.1846166,0.6219292,275.77164,3907449.0,519035970.0,856264900.0,66.78888,73.95744,3.548769,-0.62993485,23.221205,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2778,0075_0027,51.433002530434784,-117.70097239130436,50.08695652173913,2.739130434782609,451272.54761308024,5698211.2599268695,75,27,258,2016-05-03,RGI60-02.04264,2241.7578,2245.8057,0.28675535,2.11589,0.545957,261.61996,3854214.0,559114940.0,920720640.0,64.27846,67.82417,3.4398537,-0.5440087,18.751158,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2779,0075_0028,51.432712357142854,-117.70120157142857,47.142857142857146,2.0,451256.3077554473,5698179.142113295,75,28,258,2016-05-03,RGI60-02.04264,2253.4165,2256.2273,0.3101056,2.0188043,0.45839256,246.65765,3811626.0,589955900.0,970127040.0,61.287426,64.05801,3.2530532,-0.44866183,15.356635,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2780,0076_0023,51.4344363952381,-117.70046052380953,49.38095238095238,3.9047619047619047,451309.6535631789,5698370.380094987,76,23,258,2016-05-03,RGI60-02.04264,2206.9424,2205.6592,0.26225,2.2323933,0.5851664,246.65765,4042818.0,408595400.0,677307000.0,67.87459,78.11129,3.2634788,-0.51477987,26.835041,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2781,0076_0024,51.43398897272727,-117.70048209090909,48.72727272727273,2.3636363636363638,451307.6787512429,5698320.636468328,76,24,258,2016-05-03,RGI60-02.04264,2213.5713,2213.9963,0.25383815,2.2764907,0.6150462,261.61996,4006314.0,439578560.0,727696000.0,68.19937,78.15335,3.4088066,-0.6654553,25.305645,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2782,0076_0025,51.433731146153846,-117.70065346153845,49.30769230769231,2.4615384615384617,451295.49228590017,5698292.077398677,76,25,258,2016-05-03,RGI60-02.04264,2220.7969,2222.1868,0.25609174,2.2644496,0.6031579,246.65765,3968289.0,470898560.0,778488100.0,66.67024,76.25311,3.4480345,-0.74079615,24.613476,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2783,0076_0026,51.43333891666666,-117.70046591666666,49.666666666666664,3.0,451308.11195392517,5698248.332839298,76,26,258,2016-05-03,RGI60-02.04264,2229.66,2230.8162,0.26764798,2.2052693,0.56019515,237.22774,3933306.0,498932960.0,823836500.0,64.86428,70.162,3.3848596,-0.651959,23.875479,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2784,0076_0027,51.432962327272726,-117.70047036363636,50.36363636363637,2.5454545454545454,451307.40250331326,5698206.455210708,76,27,258,2016-05-03,RGI60-02.04264,2240.5845,2240.3071,0.2872005,2.1139216,0.5023381,227.40712,3892239.0,530637220.0,874945500.0,61.50003,67.50271,3.3307498,-0.56312186,18.709362,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2785,0077_0022,51.4345961,-117.6999514,52.8,5.6,451345.21300870896,5698387.802711162,77,22,258,2016-05-03,RGI60-02.04264,2194.319,2190.9214,0.281137,2.1411605,0.5391407,198.86176,4106700.0,352124130.0,585122240.0,64.5507,75.324814,2.9212737,-0.4434547,29.545818,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2786,0077_0023,51.43440989285715,-117.69986185714286,49.0,3.392857142857143,451351.2394346988,5698367.035124848,77,23,258,2016-05-03,RGI60-02.04264,2202.358,2199.987,0.26206765,2.2333252,0.5883683,210.02142,4068675.0,386064260.0,640574660.0,66.47165,76.927864,3.042462,-0.6227011,28.319702,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2787,0077_0024,51.4340907,-117.69980550000001,49.142857142857146,2.357142857142857,451354.81786034815,5698331.500200102,77,24,258,2016-05-03,RGI60-02.04264,2209.3257,2208.3257,0.25394067,2.2759392,0.61285996,227.40712,4035213.0,415110370.0,687911700.0,66.74734,75.9447,3.1588662,-0.8101074,26.607813,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2788,0077_0025,51.433676822222225,-117.699819,47.77777777777778,2.814814814814815,451353.4398531159,5698285.481713278,77,25,258,2016-05-03,RGI60-02.04264,2217.2544,2216.547,0.25763395,2.2563066,0.60716224,210.02142,3995667.0,448469280.0,742133060.0,65.12617,69.33354,3.2202547,-0.89449924,25.787361,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
2789,0077_0026,51.43335555263158,-117.69987368421052,49.21052631578947,3.736842105263158,451349.29738001165,5698249.7895585075,77,26,258,2016-05-03,RGI60-02.04264,2226.5703,2225.2046,0.27137434,2.18705,0.5789388,198.86176,3954600.0,481988220.0,796444300.0,62.760242,55.97016,3.2053556,-0.7543896,25.28712,-117.71,51.4292,4.425,2004,False,2487.6628,1983.7872,2906.216,2262.0,0.1946937800942394,-423.6,0.4558128372070228,-5.174329684836335,2431.105188869631,3024.2814620410536,17.056756613160513
