,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,millan_v,hugonnet_dhdt,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp
52,0038_0023,-16.300766555555555,-68.10796666666667,24.88888888888889,,595299.2352446058,8197586.801796728,38,23,130,2012-08-07,RGI60-16.00532,5109.31,5112.843,0.37229463,1.8091223,3.6334434,207.88939,388962.0,75609210.0,312048450.0,28.912449,54.580994,23.195082,-0.93093044,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
53,0038_0029,-16.301935,-68.1079678,18.2,,595298.5492258464,8197457.538579059,38,29,130,2012-08-07,RGI60-16.00532,5079.085,5078.0312,0.38853922,1.7633523,3.9125714,244.89998,462168.0,66240116.0,271190080.0,40.010155,24.90415,1.0379416,-1.2503036,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
54,0038_0030,-16.302013333333335,-68.10786066666667,19.0,,595309.9575158946,8197448.822617881,38,30,130,2012-08-07,RGI60-16.00532,5071.8555,5071.8115,0.3997112,1.7336133,3.9488454,227.14973,472752.0,64209890.0,262467120.0,41.779846,22.996233,0.89581734,-1.3805194,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
55,0038_0034,-16.302885666666665,-68.10798316666667,17.833333333333332,,595296.4477858706,8197352.374518433,38,34,130,2012-08-07,RGI60-16.00532,5050.628,5050.843,0.35205033,1.8708421,4.1600127,164.01524,506268.0,56417760.0,229299500.0,43.72204,24.13673,1.1620104,-1.3847003,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
56,0038_0035,-16.30298,-68.107872,19.666666666666668,,595308.2792014856,8197341.886607535,38,35,130,2012-08-07,RGI60-16.00532,5047.162,5047.0713,0.33038998,1.9434971,4.1858935,148.49243,510678.0,55233908.0,224305740.0,42.8079,25.016138,1.3045505,-1.2658415,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
57,0039_0022,-16.300633333333334,-68.10778866666666,42.333333333333336,,595318.3173721574,8197601.456907091,39,22,130,2012-08-07,RGI60-16.00532,5116.1753,5125.2056,0.4699083,1.5732297,3.58845,199.2235,360297.0,77311384.0,319728830.0,27.858803,54.97711,26.455267,-0.7583339,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
58,0039_0023,-16.300680666666665,-68.10769,45.0,,595328.8361375112,8197596.174390674,39,23,130,2012-08-07,RGI60-16.00532,5112.0957,5116.842,0.38569456,1.771144,3.6502266,219.24643,379701.0,76278370.0,315039230.0,29.101967,58.71119,25.918163,-0.90186435,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
59,0039_0024,-16.30092757142857,-68.10774957142857,27.285714285714285,,595322.3520586215,8197568.887405606,39,24,130,2012-08-07,RGI60-16.00532,5108.344,5110.311,0.33034393,1.9436595,3.7314196,237.58788,393372.0,75250616.0,310453800.0,30.379942,61.13517,20.66626,-0.91616654,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
60,0039_0030,-16.302105,-68.1077344,20.0,,595323.4035581497,8197438.622659819,39,30,130,2012-08-07,RGI60-16.00532,5079.298,5078.111,0.38393208,1.776018,3.9589243,239.43684,461286.0,66400200.0,271879360.0,41.415432,25.406883,0.9444451,-1.2848369,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
61,0039_0035,-16.303055999999998,-68.10779600000001,15.0,,595316.3622734525,8197333.443312552,39,35,130,2012-08-07,RGI60-16.00532,5053.2236,5053.189,0.33173317,1.9387716,4.1285334,164.01524,503622.0,57107900.0,232216590.0,42.442318,24.819689,1.3372002,-1.2534666,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
62,0039_0036,-16.303135,-68.107713,13.0,,595325.1917665178,8197324.664857651,39,36,130,2012-08-07,RGI60-16.00532,5049.1514,5049.305,0.31734225,1.991055,4.1011467,148.49243,508032.0,55950170.0,227325260.0,41.091568,25.327625,1.482932,-1.1718429,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
63,0040_0023,-16.300736777777775,-68.10754222222222,46.666666666666664,,595344.5977352015,8197589.897850946,40,23,130,2012-08-07,RGI60-16.00532,5114.675,5121.1475,0.40626392,1.7167816,3.663417,214.15881,368676.0,76923360.0,317952350.0,29.160902,62.84139,28.641243,-0.8727983,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
64,0040_0024,-16.301028000000002,-68.107599,25.5,,595338.3906799259,8197557.706772914,40,24,130,2012-08-07,RGI60-16.00532,5110.969,5114.3936,0.33789116,1.9174935,3.7466834,234.78714,384111.0,75975480.0,313682300.0,30.469858,66.58961,28.598185,-0.8821274,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
65,0040_0025,-16.301107333333334,-68.10748933333333,26.0,,595350.0691887027,8197548.878980319,40,25,130,2012-08-07,RGI60-16.00532,5108.273,5109.0103,0.30285043,2.0476847,3.833087,253.74397,397782.0,74868360.0,308758270.0,31.879793,66.183556,26.198473,-0.89145654,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
66,0040_0030,-16.302175,-68.107633,20.0,,595334.2033089122,8197430.831270939,40,30,130,2012-08-07,RGI60-16.00532,5085.9155,5084.186,0.36925754,1.8180356,3.969104,252.87349,450702.0,68230780.0,279775330.0,40.999844,27.817532,0.9930728,-1.1891545,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
67,0040_0031,-16.3022505,-68.10752600000001,22.75,,595345.5986947482,8197422.428799253,40,31,130,2012-08-07,RGI60-16.00532,5078.4087,5078.645,0.37575185,1.7991166,3.9916768,237.58788,459963.0,66639132.0,272908380.0,42.375877,25.45424,0.8705113,-1.2869973,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
68,0040_0036,-16.303241333333332,-68.107529,14.333333333333334,,595344.7988393536,8197312.8153536515,40,36,130,2012-08-07,RGI60-16.00532,5055.3467,5054.9014,0.32497728,1.962855,4.052021,164.01524,499212.0,58231108.0,236971920.0,40.628,25.016241,1.4808428,-1.1967033,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
69,0041_0023,-16.300810666666667,-68.10737233333333,44.0,,595362.7130981293,8197581.644233029,41,23,130,2012-08-07,RGI60-16.00532,5117.418,5125.848,0.4340989,1.6498588,3.6750321,206.82602,358974.0,77363224.0,319968930.0,29.107384,64.72222,37.990215,-0.84373224,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
70,0041_0024,-16.300853,-68.107277,42.0,,595372.8781268738,8197576.91639664,41,24,130,2012-08-07,RGI60-16.00532,5113.666,5118.7056,0.35295808,1.8679538,3.7600336,226.17693,375732.0,76531170.0,316176000.0,30.456348,69.53783,43.419346,-0.84808826,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
71,0041_0025,-16.301182599999997,-68.1073944,28.8,,595360.175534532,8197540.507956227,41,25,130,2012-08-07,RGI60-16.00532,5111.1055,5113.2417,0.3056543,2.0363934,3.854371,245.79869,387198.0,75744520.0,312651620.0,31.874191,70.805145,43.61519,-0.8524443,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
72,0041_0026,-16.30131414285714,-68.10728785714285,33.857142857142854,,595371.4950133978,8197525.905726819,41,26,130,2012-08-07,RGI60-16.00532,5109.512,5108.679,0.29000464,2.1016338,3.9283957,265.63132,398664.0,74789700.0,308409730.0,33.422436,59.28912,24.95714,-0.8568003,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
73,0041_0027,-16.3015795,-68.10726925,27.0,,595373.3546163139,8197496.540852916,41,27,130,2012-08-07,RGI60-16.00532,5106.6,5104.3916,0.29697797,2.0718842,3.9669995,285.6309,408807.0,73806320.0,304068350.0,35.23448,47.77309,6.299092,-0.86115634,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
74,0041_0028,-16.301632,-68.10731,27.0,,595368.9754589456,8197490.751875914,41,28,130,2012-08-07,RGI60-16.00532,5102.7397,5099.9614,0.31618884,1.9954097,3.9785993,298.46606,417186.0,72881940.0,300007940.0,37.303463,40.092155,2.6662204,-0.9301595,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
75,0041_0031,-16.30232,-68.107437,24.0,,595355.0738529,8197414.698506487,41,31,130,2012-08-07,RGI60-16.00532,5084.447,5084.7744,0.36643913,1.8264126,3.9959557,252.87349,449820.0,68374320.0,280395870.0,42.242844,25.78953,1.1347299,-1.1751283,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
76,0041_0032,-16.302415999999997,-68.10736233333334,24.333333333333332,,595363.004805333,8197404.043239,41,32,130,2012-08-07,RGI60-16.00532,5077.7295,5079.493,0.3672713,1.8239285,4.0162115,237.58788,458199.0,66954348.0,274266500.0,42.801956,23.528667,0.85475755,-1.2501765,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
77,0041_0036,-16.303293,-68.107403,13.0,,595358.2356445295,8197307.040652585,41,36,130,2012-08-07,RGI60-16.00532,5061.4014,5060.481,0.3343825,1.9295404,4.02059,180.64883,490392.0,60370890.0,246061890.0,40.13561,24.620707,1.4414723,-1.2215637,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
78,0041_0037,-16.30334375,-68.10729825,13.25,,595369.4025425779,8197301.377282298,41,37,130,2012-08-07,RGI60-16.00532,5056.6226,5055.7104,0.33668655,1.9216069,3.9520304,169.30742,496566.0,58891410.0,239771490.0,38.67633,24.592068,1.5041081,-1.163068,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
79,0042_0021,-16.300420181818183,-68.10707436363636,25.181818181818183,,595394.7374648555,8197624.703911856,42,21,130,2012-08-07,RGI60-16.00532,5134.9473,5155.2993,0.6838556,1.2560917,3.593739,159.93123,298116.0,77059170.0,319398530.0,26.527512,44.743538,24.176035,-0.4191281,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
80,0042_0022,-16.300497,-68.107065,25.0,,595395.7007109371,8197616.201221913,42,22,130,2012-08-07,RGI60-16.00532,5126.333,5141.525,0.578488,1.3887478,3.6275675,179.42407,325899.0,77859980.0,322528400.0,27.650644,57.216908,37.93101,-0.70155925,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
81,0042_0024,-16.30092525,-68.10716049999999,42.375,,595385.2901400554,8197568.86901298,42,24,130,2012-08-07,RGI60-16.00532,5116.829,5123.364,0.37582585,1.7989041,3.7735734,219.24643,363384.0,77179410.0,319121400.0,30.220064,71.46327,61.051956,-0.8140491,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
82,0042_0027,-16.301445,-68.107248,29.0,,595375.6900619633,8197511.410514956,42,27,130,2012-08-07,RGI60-16.00532,5109.965,5109.114,0.2903279,2.1002295,4.0078907,280.17496,396459.0,74985340.0,309276770.0,35.03418,64.372246,8.420131,-0.8121979,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
83,0042_0033,-16.302652000000002,-68.1071702,21.4,,595383.4181461227,8197377.845016087,42,33,130,2012-08-07,RGI60-16.00532,5078.6113,5080.5825,0.36177853,1.8404937,4.034683,237.58788,456435.0,67264560.0,275603780.0,42.768402,23.871878,1.1325626,-1.156178,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
84,0042_0034,-16.3027905,-68.1070575,19.0,,595395.3919824036,8197362.470228596,42,34,130,2012-08-07,RGI60-16.00532,5074.433,5075.6846,0.35538453,1.860291,4.0436068,223.23306,465696.0,65591900.0,268400370.0,42.210014,24.319155,1.2403345,-1.18626,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
85,0042_0037,-16.303375,-68.10718075,12.25,,595381.9410782644,8197297.86521158,42,37,130,2012-08-07,RGI60-16.00532,5062.257,5061.114,0.34945533,1.8791654,3.9469342,187.82971,488628.0,60782424.0,247814380.0,38.152504,23.947273,1.4163837,-1.2090775,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
86,0043_0022,-16.3006,-68.10700299999999,29.6,,595402.2750139551,8197604.777462226,43,22,130,2012-08-07,RGI60-16.00532,5130.8857,5148.2812,0.61871487,1.333846,3.6387215,173.17044,311787.0,77589910.0,321531260.0,27.38351,56.49018,41.853542,-0.63800305,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
87,0043_0023,-16.300693,-68.10691,32.0,,595412.1662257353,8197594.44549874,43,23,130,2012-08-07,RGI60-16.00532,5125.0874,5136.8555,0.506576,1.5038801,3.6982977,193.61043,334719.0,77876690.0,322490720.0,28.49516,65.97047,58.90792,-0.7446668,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
88,0043_0025,-16.301119285714286,-68.10699685714285,44.0,,595402.6799878415,8197547.3265629215,43,25,130,2012-08-07,RGI60-16.00532,5117.275,5122.4487,0.33487993,1.9278202,3.897174,234.78714,366471.0,77034270.0,318457570.0,31.165953,78.46263,81.236206,-0.7575406,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
89,0043_0026,-16.3012705,-68.10687899999999,41.0,,595415.1987492277,8197530.542791736,43,26,130,2012-08-07,RGI60-16.00532,5115.127,5117.8574,0.298733,2.0645723,3.9957042,253.74397,376173.0,76503816.0,316052830.0,32.715786,77.299736,52.26682,-0.76397747,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
90,0043_0034,-16.3028602,-68.1069694,24.2,,595404.7708419206,8197354.718204938,43,34,130,2012-08-07,RGI60-16.00532,5080.347,5081.8364,0.3616505,1.8408846,4.0423565,239.43684,453789.0,67718540.0,277562560.0,42.258713,24.53124,1.2470994,-1.1359035,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
91,0043_0035,-16.302945,-68.106855,23.0,,595416.9522759232,8197345.28338469,43,35,130,2012-08-07,RGI60-16.00532,5076.862,5076.9272,0.35779434,1.8527632,4.0321946,227.14973,464814.0,65757290.0,269111550.0,41.19255,24.47047,1.2885082,-1.1925976,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
92,0043_0037,-16.3033686,-68.1069308,14.8,,595408.6487459486,8197298.45639365,43,37,130,2012-08-07,RGI60-16.00532,5067.567,5066.7466,0.36197656,1.8398894,3.9558907,206.82602,481572.0,62356876.0,254534130.0,37.92901,23.899948,1.3166445,-1.2291737,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
93,0044_0023,-16.300784,-68.10683900000001,34.5,,595419.7078923007,8197584.345073121,44,23,130,2012-08-07,RGI60-16.00532,5130.3345,5143.3623,0.5471089,1.4360043,3.7100933,187.82971,321930.0,77814670.0,322381200.0,27.996056,64.87546,61.276978,-0.59126943,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
94,0044_0024,-16.300930333333334,-68.10671466666666,41.333333333333336,,595432.9209482754,8197568.098238997,44,24,130,2012-08-07,RGI60-16.00532,5125.243,5134.226,0.44112623,1.6340384,3.8017938,206.82602,340893.0,77818136.0,322160400.0,29.158756,74.2272,81.29244,-0.62926435,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
95,0044_0026,-16.301317,-68.106845,41.0,,595418.80882559,8197525.382650264,44,26,130,2012-08-07,RGI60-16.00532,5119.1694,5122.9116,0.31486577,2.0004363,4.0267277,245.79869,364707.0,77118190.0,318841120.0,32.072742,79.62802,78.955124,-0.7052541,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
96,0044_0027,-16.301506500000002,-68.10672174999999,36.75,,595431.8851991994,8197504.360837366,44,27,130,2012-08-07,RGI60-16.00532,5117.7886,5119.037,0.2984831,2.0656092,4.0937386,265.63132,375291.0,76557390.0,316294370.0,33.896378,78.05144,64.16447,-0.74324894,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
97,0044_0035,-16.30303827272727,-68.106774,21.454545454545453,,595425.5611435862,8197334.926844472,44,35,130,2012-08-07,RGI60-16.00532,5083.1143,5083.126,0.36799282,1.821782,4.0372763,239.43684,452907.0,67868250.0,278208740.0,41.588947,25.104347,1.2641277,-1.1456889,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
98,0044_0036,-16.303141,-68.1066814,21.0,,595435.4047694107,8197323.518930504,44,36,130,2012-08-07,RGI60-16.00532,5077.797,5078.017,0.36865363,1.819822,4.012896,219.24643,462609.0,66160060.0,270845380.0,40.00363,24.883427,1.2383711,-1.2073519,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
99,0044_0037,-16.3033754,-68.1067434,19.6,,595428.6672041486,8197297.61649237,44,37,130,2012-08-07,RGI60-16.00532,5071.9478,5072.6797,0.37444827,1.8028721,3.9759173,199.2235,470106.0,64737250.0,264729730.0,38.131626,25.069916,1.192426,-1.1964738,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
100,0045_0024,-16.301033,-68.106633,42.0,,595441.5965840351,8197556.702146254,45,24,130,2012-08-07,RGI60-16.00532,5129.7036,5140.657,0.47967264,1.5539356,3.8149028,199.2235,327663.0,77873416.0,322564670.0,28.50053,75.33491,87.621704,-0.50742495,-68.1064,-16.3023,0.649,2000,False,5135.563,4957.3975,5331.9736,840.0,0.0193886674014412,-444.5,0.3998002860792078,0.3204037640679515,1222.570109566297,3278.67000422736,19.370530160147972
